01-01-2017,5:35:00,QUEENS,11413,40.6773487,-73.7497068,220 PLACE,135 AVENUE,1,0,0,0,0,0,1,0,Unspecified,,,3590060,PASSENGER VEHICLE,,
01-01-2017,5:40:00,BRONX,10451,40.8275118,-73.9249432,EAST 161 STREET,GERARD AVENUE,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,3590757,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01-01-2017,5:56:00,BROOKLYN,11211,40.7140658,-73.9493728,LORIMER STREET,METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,3590018,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,6:00:00,QUEENS,11420,40.6735105,-73.8160609,SUTTER AVENUE,122 PLACE,0,0,0,0,0,0,0,0,Unspecified,,,3590891,PASSENGER VEHICLE,,
01-01-2017,6:00:00,BROOKLYN,11221,40.6891331,-73.9174834,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,3590355,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,6:10:00,MANHATTAN,10025,40.794651,-73.9717827,WEST 96 STREET,BROADWAY,1,0,1,0,0,0,0,0,Unspecified,,,3590542,PASSENGER VEHICLE,,
01-01-2017,6:20:00,QUEENS,11354,40.7679231,-73.8115366,33 ROAD,153 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,3590158,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,6:22:00,BRONX,10462,40.8325205,-73.8427851,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,3590618,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,6:30:00,BROOKLYN,11208,40.6625139,-73.8720068,WORTMAN AVENUE,MONTAUK AVENUE,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,3590560,SPORT UTILITY / STATION WAGON,,
01-01-2017,6:30:00,MANHATTAN,10014,40.7283688,-74.0053615,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,3590715,PASSENGER VEHICLE,,
01-01-2017,6:40:00,,,40.556736,-74.20763,,,1,0,0,0,0,0,1,0,Fell Asleep,,,3590659,SPORT UTILITY / STATION WAGON,,
01-01-2017,6:40:00,,,40.8122228,-73.8992439,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,3590278,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,6:40:00,MANHATTAN,10031,40.8233146,-73.9490078,AMSTERDAM AVENUE,WEST 142 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,3590725,PASSENGER VEHICLE,TAXI,
01-01-2017,6:45:00,STATEN ISLAND,10309,40.5209185,-74.2351117,PAGE AVENUE,RICHMOND VALLEY ROAD,0,0,0,0,0,0,0,0,Unspecified,,,3590358,PASSENGER VEHICLE,,
01-01-2017,6:50:00,QUEENS,11377,40.7428056,-73.9155692,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,3590639,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
01-01-2017,6:50:00,BRONX,10451,40.8133148,-73.9228748,EAST 143 STREET,3 AVENUE,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,3591942,,,
01-01-2017,7:00:00,BROOKLYN,11208,40.6885347,-73.872285,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,3590577,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
01-01-2017,7:00:00,BRONX,10466,40.9032546,-73.841084,,,0,0,0,0,0,0,0,0,Unspecified,,,3598194,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,7:35:00,MANHATTAN,10001,40.7546224,-73.9971269,WEST 35 STREET,DYER AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,3591349,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,7:39:00,BROOKLYN,11207,40.669563,-73.88319,CLEVELAND STREET,BLAKE AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,3590578,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
01-01-2017,8:00:00,STATEN ISLAND,10301,40.6359017,-74.088792,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3590371,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,8:00:00,BROOKLYN,11210,40.6366269,-73.9422507,BROOKLYN AVENUE,FARRAGUT ROAD,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,3593027,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,8:00:00,,,40.6662366,-73.7609885,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,3590062,SPORT UTILITY / STATION WAGON,,
01-01-2017,8:00:00,BROOKLYN,11201,40.6959932,-73.983213,TILLARY STREET,GOLD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,3596302,,,
