616280,01-06-2016,15:00:00,California,San Diego,Thunderstorm Wind,0,0,20000,0,NWS Employee,48,32.9462,-117.1002,32.979,-117.0257
616281,01-06-2016,15:00:00,California,San Diego,Thunderstorm Wind,0,0,50000,0,Broadcast Media,50,32.8744,-117.1809,32.8744,-117.1809
616978,01-06-2016,15:00:00,California,Riverside,Flood,0,0,0,0,Law Enforcement,,33.9818,-117.3783,33.9681,-117.3778
616984,01-06-2016,15:00:00,California,Riverside,Debris Flow,0,0,2000,0,Law Enforcement,,33.5334,-117.1925,33.5105,-117.3093
617076,01-06-2016,15:00:00,California,San Diego,Flash Flood,0,0,25000,0,Law Enforcement,,32.905,-117.2495,32.9039,-117.2022
617077,01-06-2016,15:00:00,California,San Diego,Flash Flood,0,0,0,0,NWS Employee,,32.7688,-116.9811,32.7804,-116.8829
615560,01-06-2016,15:15:00,California,Los Angeles,Flash Flood,0,0,0,0,Law Enforcement,,34.2402,-117.8536,34.2316,-117.8515
611600,01-06-2016,16:00:00,California,San Bernardino,Flash Flood,0,0,2000,0,Newspaper,,34.1418,-116.3709,34.139,-116.3706
616990,01-06-2016,16:00:00,California,Riverside,Flood,0,0,0,0,Law Enforcement,,33.9411,-116.4757,33.7266,-116.2189
617248,01-06-2016,19:36:00,Gulf Of Mexico,Pt O'Connor To Aransas Pass,Marine Thunderstorm Wind,0,0,0,0,Mesonet,39,28.407,-96.712,28.4055,-96.7132
611579,01-06-2016,23:00:00,Arizona,Mohave,Flash Flood,0,0,2000,0,Mesonet,,35.1553,-114.2475,35.1553,-114.2514
615563,01-07-2016,00:30:00,E Pacific,East Santa Barbara Channel From Point Conception To Point Mugu Ca Including Santa Cruz Island,Marine Thunderstorm Wind,0,0,0,0,Buoy,37,34.3071,-119.8773,34.2822,-119.6686
614718,01-07-2016,00:38:00,Iowa,Mahaska,Flood,0,0,0,0,Official NWS Observations,,41.08,-92.58,41.11,-92.51
611580,01-07-2016,04:00:00,Arizona,Mohave,Flash Flood,0,0,2000,0,Park/Forest Service,,35.8636,-114.6544,35.8594,-114.6516
616374,01-07-2016,12:00:00,Arizona,Pima,Heavy Rain,0,0,5000,0,Broadcast Media,,32.238,-110.8927,32.2822,-110.7362
611581,01-07-2016,13:46:00,Arizona,Mohave,Funnel Cloud,0,0,0,0,Public,,34.865,-114.0261,34.865,-114.0261
617067,01-07-2016,19:00:00,California,San Diego,Debris Flow,0,0,0,0,Newspaper,,32.8066,-116.8317,32.7746,-116.9426
614720,01-07-2016,19:30:00,Iowa,Wapello,Flood,0,0,0,0,Official NWS Observations,,40.87,-92.21,40.92,-92.2
618069,01-08-2016,06:30:00,Florida,Monroe,Tornado,0,0,2000,0,Local Official,,24.7315,-81.0139,24.7324,-81.0128
610431,01-08-2016,16:08:00,Atlantic South,Jupiter Inlet To Deerfield Beach Fl Out 20Nm,Waterspout,0,0,,,Airplane Pilot,,26.68,-79.88,26.68,-79.88
615184,01-08-2016,16:45:00,Gulf Of Mexico,Coastal Waters From Intracoastal City To Cameron La Out 20 Nm,Marine Thunderstorm Wind,0,0,0,0,Public,43,29.63,-93.3,29.63,-93.3
615385,01-08-2016,16:48:00,Louisiana,Calcasieu,Hail,0,0,0,0,Trained Spotter,0.88,30.2,-93.58,30.2,-93.58
610432,01-08-2016,17:00:00,Atlantic South,Jupiter Inlet To Deerfield Beach Fl Out 20Nm,Waterspout,0,0,,,Airplane Pilot,,26.56,-79.83,26.56,-79.83
607774,01-08-2016,17:57:00,Texas,Nacogdoches,Hail,0,0,0,0,Broadcast Media,1,31.5866,-94.6765,31.5866,-94.6765
607773,01-08-2016,18:00:00,Texas,Angelina,Hail,0,0,0,0,Public,0.75,31.4086,-94.7236,31.4086,-94.7236
608038,01-08-2016,18:00:00,Texas,Walker,Hail,0,0,10000,0,Broadcast Media,2.5,30.64,-95.47,30.64,-95.47
608039,01-08-2016,18:00:00,Texas,Walker,Hail,0,0,5000,0,Trained Spotter,1.25,30.68,-95.55,30.68,-95.55
608040,01-08-2016,18:03:00,Texas,Walker,Hail,0,0,7000,0,Trained Spotter,1.75,30.66,-95.53,30.66,-95.53
608041,01-08-2016,18:27:00,Texas,San Jacinto,Hail,0,0,7000,0,Public,1.75,30.748,-95.2194,30.748,-95.2194
608042,01-08-2016,18:32:00,Texas,Liberty,Hail,0,0,3000,0,Law Enforcement,1,29.94,-94.8,29.94,-94.8
608043,01-08-2016,18:55:00,Texas,Polk,Hail,0,0,5000,0,Law Enforcement,1.75,30.8188,-94.8719,30.8188,-94.8719
615382,01-08-2016,19:00:00,Texas,Hardin,Hail,0,0,0,0,Amateur Radio,1,30.26,-94.2,30.26,-94.2
608044,01-08-2016,19:09:00,Texas,Harris,Hail,0,0,6000,0,Broadcast Media,1.75,29.69,-95.46,29.69,-95.46
608045,01-08-2016,19:12:00,Texas,Harris,Hail,0,0,15000,0,Broadcast Media,2.5,29.7,-95.46,29.7,-95.46
608046,01-08-2016,19:19:00,Texas,Harris,Hail,0,0,5000,0,Public,1.75,29.7158,-95.476,29.7158,-95.476
608047,01-08-2016,19:31:00,Texas,Harris,Hail,0,0,5000,0,Trained Spotter,1,29.77,-95.39,29.77,-95.39
615383,01-08-2016,19:32:00,Texas,Jasper,Hail,0,0,0,0,Public,1.5,30.44,-93.96,30.44,-93.96
607776,01-08-2016,19:35:00,Louisiana,De Soto,Hail,0,0,0,0,Other Federal Agency,1.25,32.12,-93.83,32.12,-93.83
615386,01-08-2016,20:10:00,Louisiana,Allen,Hail,0,0,0,0,Public,1.5,30.59,-92.65,30.59,-92.65
608048,01-08-2016,20:10:00,Texas,Galveston,Hail,0,0,0,0,Emergency Manager,0.75,29.4,-95.03,29.4,-95.03
615568,01-08-2016,20:15:00,Gulf Of Mexico,Galveston Bay,Marine Thunderstorm Wind,0,0,0,0,Mesonet,38,29.4731,-94.8374,29.4731,-94.8374
607778,01-08-2016,20:22:00,Louisiana,Bossier,Thunderstorm Wind,0,0,0,0,Law Enforcement,56,32.343,-93.5015,32.343,-93.5015
608050,01-08-2016,20:24:00,Gulf Of Mexico,Galveston Bay,Marine Thunderstorm Wind,0,0,0,0,Buoy,38,29.4236,-94.8895,29.4236,-94.8895
607781,01-08-2016,20:25:00,Louisiana,Bossier,Thunderstorm Wind,0,0,0,0,Public,50,32.3476,-93.47,32.3476,-93.47
607785,01-08-2016,20:30:00,Louisiana,Bienville,Thunderstorm Wind,0,0,0,0,Public,50,32.33,-93.3965,32.33,-93.3965
607787,01-08-2016,20:50:00,Louisiana,Lincoln,Hail,0,0,0,0,Trained Spotter,0.75,32.63,-92.41,32.63,-92.41
607786,01-08-2016,20:52:00,Louisiana,Bienville,Thunderstorm Wind,0,0,0,0,Law Enforcement,56,32.41,-93.23,32.41,-93.23
607788,01-08-2016,21:06:00,Louisiana,Union,Hail,0,0,0,0,COOP Observer,0.88,32.77,-92.4,32.77,-92.4
615387,01-08-2016,21:15:00,Louisiana,Beauregard,Hail,0,0,0,0,Public,1.5,30.53,-93.57,30.53,-93.57
615186,01-08-2016,21:30:00,Gulf Of Mexico,Coastal Waters From Intracoastal City To Cameron La Out 20 Nm,Marine Thunderstorm Wind,0,0,0,0,Public,39,29.62,-93.3,29.62,-93.3
607790,01-08-2016,21:40:00,Arkansas,Nevada,Hail,0,0,0,0,Public,0.88,33.81,-93.28,33.81,-93.28
615384,01-08-2016,21:45:00,Texas,Jefferson,Hail,0,0,0,0,Public,1.25,29.9,-93.93,29.9,-93.93
615388,01-08-2016,22:22:00,Louisiana,Calcasieu,Hail,0,0,0,0,NWS Employee,0.88,30.25,-93.26,30.25,-93.26
615200,01-08-2016,22:50:00,Gulf Of Mexico,Coastal Waters From Cameron La To High Island Tx Out 20 Nm,Marine Thunderstorm Wind,0,0,0,0,AWOS,37,29.5,-93.78,29.5,-93.78
607390,01-08-2016,23:09:00,Arkansas,Montgomery,Hail,0,0,0,0,COOP Observer,1,34.5062,-93.6256,34.5062,-93.6256
615201,01-08-2016,23:15:00,Gulf Of Mexico,Coastal Waters From Intracoastal City To Cameron La Out 20 Nm,Marine Thunderstorm Wind,0,0,0,0,AWOS,36,29.7756,-93.3014,29.7756,-93.3014
612187,01-09-2016,00:00:00,Texas,Bastrop,Hail,0,0,0,0,Public,0.75,30.19,-97.29,30.19,-97.29
615389,01-09-2016,00:05:00,Louisiana,St. Landry,Hail,0,0,0,0,Trained Spotter,1,30.6,-92.08,30.6,-92.08
608049,01-09-2016,00:45:00,Texas,Burleson,Hail,0,0,1000,0,Trained Spotter,1,30.4596,-96.5543,30.4596,-96.5543
607321,01-09-2016,01:03:00,Mississippi,Bolivar,Hail,0,0,0,0,Social Media,1,34.09,-90.72,34.09,-90.72
615202,01-09-2016,02:23:00,Gulf Of Mexico,Atchafalaya R To Intracoastal City La Out 20Nm,Marine Thunderstorm Wind,0,0,0,0,Public,40,29.44,-92.07,29.44,-92.07
616391,01-09-2016,03:15:00,Tennessee,Tipton,Hail,0,0,,0,Public,1,35.57,-89.78,35.57,-89.78
616392,01-09-2016,12:45:00,Mississippi,Marshall,Thunderstorm Wind,0,0,,0,NWS Storm Survey,65,34.9045,-89.6327,34.9058,-89.6324
607346,01-09-2016,17:12:00,Gulf Of Mexico,Englewood To Tarpon Springs Fl Out 20Nm,Waterspout,0,0,0,0,Public,,27.457,-82.691,27.442,-82.66
607557,01-09-2016,18:40:00,Florida,Lee,Thunderstorm Wind,0,0,0,0,Emergency Manager,50,26.5327,-82.0881,26.5327,-82.0881
607553,01-09-2016,18:45:00,Florida,Lee,Tornado,3,0,2000000,0,NWS Storm Survey,,26.57,-82.037,26.575,-81.983
607345,01-09-2016,19:35:00,Florida,Lee,Thunderstorm Wind,0,0,0,0,Mesonet,59,26.49,-81.96,26.49,-81.96
693037,01-10-2016,01:20:00,Atlantic South,Pamlico Sound,Marine Thunderstorm Wind,0,0,0,0,Mesonet,34,35.14,-76,35.14,-76
613911,01-10-2016,01:52:00,Atlantic South,Pamlico Sound,Marine Thunderstorm Wind,0,0,0,0,Mesonet,34,35.376,-75.8221,35.376,-75.8221
693041,01-10-2016,08:13:00,Atlantic South,Cape Hatteras To Okracoke Inlet Nc From 20 To 40 Nm,Marine Thunderstorm Wind,0,0,0,0,Buoy,40,35.006,-75.402,35.006,-75.402
616972,01-10-2016,11:18:00,Atlantic North,Long Island Sound E Of New Haven Ct To Port Jefferson Ny,Marine Thunderstorm Wind,0,0,,,Mesonet,36,41.2,-72.12,41.2,-72.12
616979,01-10-2016,11:23:00,Atlantic North,Long Island Sound E Of New Haven Ct To Port Jefferson Ny,Marine Thunderstorm Wind,0,0,,,Mesonet,37,41.3166,-71.9709,41.3166,-71.9709
616988,01-10-2016,11:23:00,Atlantic North,Long Island Sound E Of New Haven Ct To Port Jefferson Ny,Marine Thunderstorm Wind,0,0,,,Mesonet,38,41.25,-72.03,41.25,-72.03
610434,01-10-2016,11:46:00,Atlantic South,Biscayne Bay,Marine Thunderstorm Wind,0,0,,,Mesonet,35,25.66,-80.19,25.66,-80.19
610433,01-10-2016,12:11:00,Atlantic South,Biscayne Bay,Marine Thunderstorm Wind,0,0,,,Mesonet,36,25.66,-80.19,25.73,-80.16
614818,01-10-2016,17:50:00,Massachusetts,Barnstable,Flood,0,0,0,0,Amateur Radio,,41.7429,-70.4564,41.7448,-70.4562
614821,01-10-2016,17:50:00,Massachusetts,Barnstable,Flood,0,0,0,0,Amateur Radio,,41.6629,-70.5053,41.6783,-70.5182
617297,01-10-2016,20:30:00,Maine,Cumberland,Flood,0,0,0,0,Official NWS Observations,,43.6802,-70.3587,43.6791,-70.3564
617298,01-10-2016,23:31:00,Maine,Oxford,Flood,0,0,0,0,Official NWS Observations,,44.6646,-70.5882,44.6658,-70.586
614721,01-11-2016,02:09:00,Iowa,Wapello,Flood,0,0,0,0,Official NWS Observations,,40.87,-92.21,40.92,-92.2
617299,01-11-2016,11:00:00,Maine,Somerset,Flood,0,0,0,0,Official NWS Observations,,44.7669,-69.7144,44.7715,-69.7081
618073,01-11-2016,11:17:00,Gulf Of Mexico,Hawk Channel From West End Of Seven Mile Bridge To Halfmoon Shoal Out To The Reef,Marine Thunderstorm Wind,0,0,0,0,ASOS,38,24.5801,-81.6829,24.5801,-81.6829
614719,01-11-2016,11:45:00,Iowa,Mahaska,Flood,0,0,0,0,Official NWS Observations,,41.08,-92.58,41.11,-92.51
